complaint_id,stage_order,department,action,routed_correctly,comment,stage_timestamp,resolution_status
1663,2,Operations,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Service Delay.",2025-03-20 12:05:09.292744,
1663,3,Operations,Reviewed,True,Resolved following standard procedure.,2025-03-22 01:54:06.772974,Resolved
1664,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-11-05 11:44:24.534542,
1664,2,Security,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Safety Concern.",2025-11-05 14:02:15.664791,
1664,3,Security,Reviewed,True,Requires field visit before it can be closed.,2025-11-06 19:20:42.246331,Unresolved
1665,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-07-04 15:28:43.274970,
1665,2,Maintenance,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Infrastructure.",2025-07-04 19:35:02.331933,
1665,3,Maintenance,Reviewed,True,Completed the requested action successfully.,2025-07-07 03:14:21.575880,Resolved
1666,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-06-16 07:32:53.639537,
1666,2,Billing,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Billing Issue.",2025-06-16 12:23:31.589936,
1666,3,Billing,Reviewed,True,"Still under investigation, pending further review.",2025-06-19 08:06:56.265387,Unresolved
1667,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-07-28 09:56:57.188367,
1667,2,Operations,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Service Delay.",2025-07-28 14:26:59.386495,
1667,3,Operations,Reviewed,True,"Still under investigation, pending further review.",2025-08-01 10:24:41.736100,Unresolved
1668,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-09-01 21:12:17.550548,
1668,2,Maintenance,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Infrastructure.",2025-09-02 04:27:39.437937,
1668,3,Maintenance,Reviewed,True,Corrected the error and notified the customer.,2025-09-05 03:11:30.048518,Resolved
1669,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-07-17 11:05:29.662007,
1669,2,Maintenance,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Infrastructure.",2025-07-17 12:29:11.308700,
1669,3,Maintenance,Reviewed,True,Resolved following standard procedure.,2025-07-18 19:44:29.910250,Resolved
1670,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-08-17 14:35:49.338428,
1670,2,Operations,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Service Delay.",2025-08-17 18:18:04.916318,
1670,3,Operations,Reviewed,True,Resolved following standard procedure.,2025-08-20 19:38:33.219352,Resolved
1671,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-11-17 15:38:01.713782,
1671,2,Customer Support,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Staff Behavior.",2025-11-17 20:27:35.543066,
1671,3,Customer Support,Reviewed,True,Resolved following standard procedure.,2025-11-21 01:31:18.114475,Resolved
1672,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-12-15 15:59:44.892430,
1672,2,Maintenance,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Infrastructure.",2025-12-15 22:21:24.602861,
1672,3,Maintenance,Reviewed,True,Completed the requested action successfully.,2025-12-18 22:18:51.035822,Resolved
1673,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-09-07 11:08:23.551467,
1673,2,Billing,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Billing Issue.",2025-09-07 14:13:27.535156,
1673,3,Billing,Reviewed,True,Confirmed with the customer that the issue is fixed.,2025-09-09 17:58:06.525108,Resolved
1674,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-12-07 18:02:52.512874,
1674,2,Customer Support,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Staff Behavior.",2025-12-07 19:31:51.055336,
1674,3,Customer Support,Reviewed,True,Resolved following standard procedure.,2025-12-08 16:11:01.996895,Resolved
1675,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-10-20 22:04:59.778220,
1675,2,Security,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Safety Concern.",2025-10-21 05:32:13.632355,
1675,3,Security,Reviewed,True,On hold due to resource availability.,2025-10-23 22:09:26.383488,Unresolved
1676,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-09-09 09:42:03.215486,
1676,2,Maintenance,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Infrastructure.",2025-09-09 11:14:16.619712,
1676,3,Maintenance,Reviewed,True,Completed the requested action successfully.,2025-09-10 23:39:25.477986,Resolved
1677,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-05-12 11:10:45.262369,
1677,2,Administration,Forwarded (Incorrect),False,"Incorrectly routed here, reassigning to the appropriate department.",2025-05-12 15:32:46.063366,
1677,3,Operations,Forwarded (Re-routed),True,Re-routed from Administration; now correctly assigned for Service Delay.,2025-05-13 01:46:43.581439,
1677,4,Operations,Reviewed,True,Completed the requested action successfully.,2025-05-16 19:38:38.641834,Resolved
1678,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-01-13 14:36:02.860804,
1678,2,Administration,Forwarded (Incorrect),False,"This complaint does not belong to our department, forwarding to the correct team.",2025-01-13 20:20:29.131471,
1678,3,Customer Support,Forwarded (Re-routed),True,Re-routed from Administration; now correctly assigned for Staff Behavior.,2025-01-14 09:46:39.465634,
1678,4,Customer Support,Reviewed,True,Corrected the error and notified the customer.,2025-01-18 06:47:50.249333,Resolved
1679,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-01-23 11:18:13.407774,
1679,2,Customer Support,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Appreciation.",2025-01-23 16:59:17.726357,
1679,3,Customer Support,Reviewed,True,Escalated to senior staff for further action.,2025-01-27 02:51:16.761056,Unresolved
1680,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-05-26 03:58:31.440578,
1680,2,Administration,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Corruption/Bribery.",2025-05-26 05:11:45.899289,
1680,3,Administration,Reviewed,True,"Still under investigation, pending further review.",2025-05-27 14:43:49.574929,Unresolved
1681,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-07-28 15:18:10.371754,
1681,2,Security,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Safety Concern.",2025-07-28 19:13:48.881248,
1681,3,Security,Reviewed,True,On hold due to resource availability.,2025-07-29 19:23:46.894479,Unresolved
1682,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-07-02 09:59:45.037059,
1682,2,Security,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Safety Concern.",2025-07-02 15:07:34.309798,
1682,3,Security,Reviewed,True,Corrected the error and notified the customer.,2025-07-06 10:58:39.718399,Resolved
1683,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-07-02 13:11:02.533788,
1683,2,Operations,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Service Delay.",2025-07-02 16:10:18.125214,
1683,3,Operations,Reviewed,True,Escalated to senior staff for further action.,2025-07-03 11:18:54.191115,Unresolved
1684,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-02-05 22:49:48.199628,
1684,2,Operations,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Service Delay.",2025-02-06 06:03:54.659466,
1684,3,Operations,Reviewed,True,Issue verified and resolved after review.,2025-02-06 17:47:57.535827,Resolved
1685,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-07-19 10:51:56.476053,
1685,2,Administration,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Corruption/Bribery.",2025-07-19 16:46:13.029279,
1685,3,Administration,Reviewed,True,Resolved following standard procedure.,2025-07-21 01:16:27.810326,Resolved
1686,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-07-27 16:25:03.859944,
1686,2,Maintenance,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Infrastructure.",2025-07-27 19:52:29.135719,
1686,3,Maintenance,Reviewed,True,Resolved following standard procedure.,2025-07-29 09:13:36.836042,Resolved
1687,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-09-11 09:01:58.240206,
1687,2,Administration,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Corruption/Bribery.",2025-09-11 15:42:36.361172,
1687,3,Administration,Reviewed,True,Confirmed with the customer that the issue is fixed.,2025-09-13 00:53:27.364290,Resolved
1688,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-04-12 16:40:39.989575,
1688,2,Billing,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Billing Issue.",2025-04-12 23:58:10.282250,
1688,3,Billing,Reviewed,True,"Still under investigation, pending further review.",2025-04-14 08:05:19.524650,Unresolved
1689,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-03-21 18:56:13.444613,
1689,2,Operations,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Service Delay.",2025-03-22 01:49:43.677586,
1689,3,Operations,Reviewed,True,Confirmed with the customer that the issue is fixed.,2025-03-24 00:08:03.824660,Resolved
1690,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-11-17 14:04:38.555173,
1690,2,Administration,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Corruption/Bribery.",2025-11-17 21:59:48.558459,
1690,3,Administration,Reviewed,True,"Still under investigation, pending further review.",2025-11-18 17:12:35.307002,Unresolved
1691,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-09-16 16:46:05.493036,
1691,2,Operations,Forwarded (Incorrect),False,"Not within our scope, sending to the relevant department.",2025-09-16 20:29:21.514349,
1691,3,Customer Support,Forwarded (Re-routed),True,Re-routed from Operations; now correctly assigned for Appreciation.,2025-09-17 08:26:53.570661,
1691,4,Customer Support,Reviewed,True,Confirmed with the customer that the issue is fixed.,2025-09-18 22:05:08.856590,Resolved
1692,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-09-18 01:14:32.382079,
1692,2,Customer Support,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Staff Behavior.",2025-09-18 07:25:45.046519,
1692,3,Customer Support,Reviewed,True,Completed the requested action successfully.,2025-09-19 01:53:09.128949,Resolved
1693,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-08-07 15:39:53.120347,
1693,2,Maintenance,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Infrastructure.",2025-08-07 18:06:17.741702,
1693,3,Maintenance,Reviewed,True,On hold due to resource availability.,2025-08-08 11:11:47.907641,Unresolved
1694,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-08-03 09:24:39.412575,
1694,2,Customer Support,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Staff Behavior.",2025-08-03 16:51:19.913763,
1694,3,Customer Support,Reviewed,True,Issue verified and resolved after review.,2025-08-05 05:17:56.822557,Resolved
1695,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-11-13 16:37:58.248251,
1695,2,Security,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Safety Concern.",2025-11-13 19:05:06.249145,
1695,3,Security,Reviewed,True,Requires field visit before it can be closed.,2025-11-15 18:00:27.185342,Unresolved
1696,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-05-05 07:22:32.681515,
1696,2,Billing,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Billing Issue.",2025-05-05 12:14:51.542890,
1696,3,Billing,Reviewed,True,Resolved following standard procedure.,2025-05-06 17:08:21.043686,Resolved
1697,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-09-19 16:51:35.100970,
1697,2,Security,Forwarded (Incorrect),False,"Not within our scope, sending to the relevant department.",2025-09-19 18:41:20.888370,
1697,3,Customer Support,Forwarded (Re-routed),True,Re-routed from Security; now correctly assigned for Staff Behavior.,2025-09-20 13:08:18.356593,
1697,4,Customer Support,Reviewed,True,Completed the requested action successfully.,2025-09-20 20:56:31.514635,Resolved
1698,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-04-06 01:18:03.872546,
1698,2,Maintenance,Forwarded (Incorrect),False,"This complaint does not belong to our department, forwarding to the correct team.",2025-04-06 08:24:36.400939,
1698,3,Billing,Forwarded (Re-routed),True,Re-routed from Maintenance; now correctly assigned for Billing Issue.,2025-04-07 01:27:34.224327,
1698,4,Billing,Reviewed,True,On hold due to resource availability.,2025-04-08 20:03:10.639490,Unresolved
1699,1,Public Relations,Received,,Complaint logged and reviewed for routing.,2025-05-03 10:43:23.802357,
1699,2,Security,Forwarded (Correct),True,"Received from Public Relations, correctly routed for Safety Concern.",2025-05-03 15:11:15.837724,
