complaint_id,original_id,complaint_text,category,department,status,customer_id,date_received,date_resolved,created_at,complaint_text_clean,resolution_time_hours,vader_label,vader_score,transformer_label,transformer_score,sentiment_label,sentiment_score,sentiment_model_used,predicted_category,category_confidence,final_category,complaint_hour,complaint_day_of_week,complaint_month,complaint_year
1304,1304,I was asked to pay extra money to get my work done faster.,,Administration,Resolved,CUST2710,2025-01-12 14:41:00,2025-01-18 11:00:09,2026-07-23 20:15:32,asked pay extra money get work done faster,140.31916666666666,Negative,-0.1027,Negative,-0.9994475245475768,Negative,-0.9994475245475768,transformer,Corruption/Bribery,0.8813187258092929,Corruption/Bribery,14,Sunday,January,2025
1305,1305,The online payment portal charged me twice for the same bill.,,Billing,In Progress,CUST2744,2025-09-11 10:01:00,,2026-07-23 20:15:32,online payment portal charged twice bill,,Negative,-0.2023,Negative,-0.9943894743919371,Negative,-0.9943894743919371,transformer,Billing Issue,0.93891422374877,Billing Issue,10,Thursday,September,2025
1306,1306,The online payment portal charged me twice for the same bill.,Billing Issue,Billing,Resolved,CUST1530,2025-01-10 07:12:00,2025-01-10 22:52:40,2026-07-23 20:15:32,online payment portal charged twice bill,15.677777777777775,Negative,-0.2023,Negative,-0.9943894743919371,Negative,-0.9943894743919371,transformer,Billing Issue,1.0,Billing Issue,7,Friday,January,2025
1307,1307,It has been three weeks and my complaint is still not resolved.,Service Delay,Operations,Resolved,CUST1748,2025-12-19 15:02:00,2025-12-23 00:21:05,2026-07-23 20:15:32,three weeks complaint still resolved,81.31805555555556,Negative,-0.4055,Negative,-0.9996131062507628,Negative,-0.9996131062507628,transformer,Service Delay,1.0,Service Delay,15,Friday,December,2025
1308,1308,I was overcharged on my last bill and no one is responding.,Billing Issue,Billing,Closed,CUST9195,2025-12-01 14:22:00,2025-12-02 14:40:01,2026-07-23 20:15:32,overcharged last bill one responding,24.30027777777778,Negative,-0.296,Negative,-0.99962055683136,Negative,-0.99962055683136,transformer,Billing Issue,1.0,Billing Issue,14,Monday,December,2025
1309,1309,Why is the late fee applied when I paid on time?,,Billing,Closed,CUST9250,2025-09-05 22:44:00,2025-09-07 11:21:28,2026-07-23 20:15:32,late fee applied paid time,36.62444444444444,Neutral,0.0,Negative,-0.9993433356285096,Negative,-0.9993433356285096,transformer,Billing Issue,0.9481595449263228,Billing Issue,22,Friday,September,2025
1310,1310,My bill amount doubled this month without any explanation.,Billing Issue,Billing,Resolved,CUST1612,2025-01-26 12:24:00,2025-01-27 20:51:20,2026-07-23 20:15:32,bill amount doubled month without explanation,32.45555555555556,Neutral,0.0,Negative,-0.9965940117836,Negative,-0.9965940117836,transformer,Billing Issue,1.0,Billing Issue,12,Sunday,January,2025
1311,1311,No technician has visited despite multiple requests.,Service Delay,Operations,Resolved,CUST4794,2025-08-03 12:56:00,2025-08-09 09:17:17,2026-07-23 20:15:32,technician visited despite multiple requests,140.35472222222222,Negative,-0.296,Negative,-0.982450783252716,Negative,-0.982450783252716,transformer,Service Delay,1.0,Service Delay,12,Sunday,August,2025
1312,1312,There is clear favoritism and under-the-table dealing happening.,Corruption/Bribery,Administration,In Progress,CUST9459,2025-08-25 04:45:00,,2026-07-23 20:15:32,clear favoritism table dealing happening,,Positive,0.5106,Positive,0.993443727493286,Positive,0.993443727493286,transformer,Corruption/Bribery,1.0,Corruption/Bribery,4,Monday,August,2025
1313,1313,"The new online system has made things much easier, well done.",Appreciation,Customer Support,In Progress,CUST8059,2025-06-05 13:21:00,,2026-07-23 20:15:32,new online system made things much easier well done,,Positive,0.5994,Positive,0.9995688796043396,Positive,0.9995688796043396,transformer,Appreciation,1.0,Appreciation,13,Thursday,June,2025
1314,1314,Why is the late fee applied when I paid on time?,,Billing,Open,CUST9151,2025-04-20 21:38:00,,2026-07-23 20:15:32,late fee applied paid time,,Neutral,0.0,Negative,-0.9993433356285096,Negative,-0.9993433356285096,transformer,Billing Issue,0.9481595449263228,Billing Issue,21,Sunday,April,2025
1315,1315,I was overcharged on my last bill and no one is responding.,Billing Issue,Billing,Resolved,CUST2428,2025-03-28 11:19:00,2025-03-29 14:13:56,2026-07-23 20:15:32,overcharged last bill one responding,26.91555555555556,Negative,-0.296,Negative,-0.99962055683136,Negative,-0.99962055683136,transformer,Billing Issue,1.0,Billing Issue,11,Friday,March,2025
1316,1316,Very unprofessional behavior from the officer on duty.,Staff Behavior,Customer Support,Open,CUST6789,2025-05-10 03:10:00,,2026-07-23 20:15:32,unprofessional behavior officer duty,,Negative,-0.5563,Negative,-0.9969633221626282,Negative,-0.9969633221626282,transformer,Staff Behavior,1.0,Staff Behavior,3,Saturday,May,2025
1317,1317,My bill amount doubled this month without any explanation.,Billing Issue,Billing,Closed,CUST8242,2025-09-15 16:16:00,2025-09-17 09:19:11,2026-07-23 20:15:32,bill amount doubled month without explanation,41.05305555555555,Neutral,0.0,Negative,-0.9965940117836,Negative,-0.9965940117836,transformer,Billing Issue,1.0,Billing Issue,16,Monday,September,2025
1318,1318,There is a major leakage that has not been fixed for weeks.,Infrastructure,Maintenance,Open,CUST7568,2025-12-19 12:31:00,,2026-07-23 20:15:32,major leakage fixed weeks,,Neutral,0.0,Negative,-0.9974085688591005,Negative,-0.9974085688591005,transformer,Infrastructure,1.0,Infrastructure,12,Friday,December,2025
1319,1319,Staff keep telling me to wait but nothing happens.,Service Delay,Operations,Resolved,CUST6138,2025-11-05 10:28:00,2025-11-10 05:58:54,2026-07-23 20:15:32,staff keep telling wait nothing happens,115.515,Neutral,0.0,Negative,-0.9984003901481628,Negative,-0.9984003901481628,transformer,Service Delay,1.0,Service Delay,10,Wednesday,November,2025
1320,1320,I have been waiting since last month for this issue to be fixed.,Service Delay,Operations,Closed,CUST1934,2025-07-09 18:56:00,2025-07-15 05:55:28,2026-07-23 20:15:32,waiting since last month issue fixed,130.9911111111111,Neutral,0.0,Negative,-0.9983676075935364,Negative,-0.9983676075935364,transformer,Service Delay,1.0,Service Delay,18,Wednesday,July,2025
1321,1321,No safety measures are in place despite previous warnings.,,Security,In Progress,CUST7157,2025-08-18 14:00:00,,2026-07-23 20:15:32,safety measures place despite previous warnings,,Negative,-0.1139,Negative,-0.998145341873169,Negative,-0.998145341873169,transformer,Safety Concern,0.9038844706711636,Safety Concern,14,Monday,August,2025
1322,1322,Why is the late fee applied when I paid on time?,Billing Issue,Billing,Closed,CUST6716,2025-10-08 17:24:00,2025-10-10 15:20:23,2026-07-23 20:15:32,late fee applied paid time,45.93972222222222,Neutral,0.0,Negative,-0.9993433356285096,Negative,-0.9993433356285096,transformer,Billing Issue,1.0,Billing Issue,17,Wednesday,October,2025
1323,1323,The staff member was polite and handled my issue very well.,Staff Behavior,Customer Support,Open,CUST7503,2025-11-15 11:06:00,,2026-07-23 20:15:32,staff member polite handled issue well,,Positive,0.3384,Positive,0.9998146891593932,Positive,0.9998146891593932,transformer,Staff Behavior,1.0,Staff Behavior,11,Saturday,November,2025
1324,1324,No safety measures are in place despite previous warnings.,Safety Concern,Security,In Progress,CUST4483,2025-06-03 10:20:00,,2026-07-23 20:15:32,safety measures place despite previous warnings,,Negative,-0.1139,Negative,-0.998145341873169,Negative,-0.998145341873169,transformer,Safety Concern,1.0,Safety Concern,10,Tuesday,June,2025
1325,1325,Poor maintenance of the facility is causing repeated problems.,Infrastructure,Maintenance,Resolved,CUST3384,2025-02-15 13:02:00,2025-02-25 08:51:02,2026-07-23 20:15:32,poor maintenance facility causing repeated problems,235.81722222222223,Negative,-0.7003,Negative,-0.9997307658195496,Negative,-0.9997307658195496,transformer,Infrastructure,1.0,Infrastructure,13,Saturday,February,2025
1326,1326,The equipment at the site is old and frequently malfunctions.,Infrastructure,Maintenance,Resolved,CUST6922,2025-07-20 08:49:00,2025-08-03 11:25:04,2026-07-23 20:15:32,equipment site old frequently malfunctions,338.6011111111111,Neutral,0.0,Negative,-0.9997950196266174,Negative,-0.9997950196266174,transformer,Infrastructure,1.0,Infrastructure,8,Sunday,July,2025
1327,1327,Security personnel are not checking IDs properly at the gate.,Safety Concern,Security,Open,CUST7929,2025-04-07 16:55:00,,2026-07-23 20:15:32,security personnel checking ids properly gate,,Positive,0.34,Negative,-0.9997747540473938,Negative,-0.9997747540473938,transformer,Safety Concern,1.0,Safety Concern,16,Monday,April,2025
1328,1328,No technician has visited despite multiple requests.,,Operations,Resolved,CUST8396,2025-02-03 17:17:00,2025-02-13 04:23:08,2026-07-23 20:15:32,technician visited despite multiple requests,227.10222222222225,Negative,-0.296,Negative,-0.982450783252716,Negative,-0.982450783252716,transformer,Service Delay,0.9333926417018912,Service Delay,17,Monday,February,2025
1329,1329,There is clear favoritism and under-the-table dealing happening.,,Administration,Closed,CUST8021,2025-04-09 12:11:00,2025-04-13 02:22:45,2026-07-23 20:15:32,clear favoritism table dealing happening,86.19583333333334,Positive,0.5106,Positive,0.993443727493286,Positive,0.993443727493286,transformer,Corruption/Bribery,0.8928520889790805,Corruption/Bribery,12,Wednesday,April,2025
1330,1330,The response time for service requests is unacceptably slow.,Service Delay,Operations,Resolved,CUST3632,2025-03-12 09:26:00,2025-03-15 15:30:34,2026-07-23 20:15:32,response time service requests unacceptably slow,78.07611111111112,Neutral,0.0,Negative,-0.9997486472129822,Negative,-0.9997486472129822,transformer,Service Delay,1.0,Service Delay,9,Wednesday,March,2025
1331,1331,"Great job by the support team, issue resolved within a day.",,Customer Support,Resolved,CUST4253,2025-05-23 06:36:00,2025-05-23 18:29:24,2026-07-23 20:15:32,great job support team issue resolved within day,11.89,Positive,0.8176,Positive,0.9994268417358398,Positive,0.9994268417358398,transformer,Appreciation,0.8899117499265191,Appreciation,6,Friday,May,2025
1332,1332,The online payment portal charged me twice for the same bill.,Billing Issue,Billing,Closed,CUST6185,2025-08-11 21:42:00,2025-08-13 05:05:28,2026-07-23 20:15:32,online payment portal charged twice bill,31.391111111111112,Negative,-0.2023,Negative,-0.9943894743919371,Negative,-0.9943894743919371,transformer,Billing Issue,1.0,Billing Issue,21,Monday,August,2025
1333,1333,Why is the late fee applied when I paid on time?,Billing Issue,Billing,In Progress,CUST7658,2025-12-16 13:55:00,,2026-07-23 20:15:32,late fee applied paid time,,Neutral,0.0,Negative,-0.9993433356285096,Negative,-0.9993433356285096,transformer,Billing Issue,1.0,Billing Issue,13,Tuesday,December,2025
1334,1334,It has been three weeks and my complaint is still not resolved.,Service Delay,Operations,Open,CUST2596,2025-12-27 10:54:00,,2026-07-23 20:15:32,three weeks complaint still resolved,,Negative,-0.4055,Negative,-0.9996131062507628,Negative,-0.9996131062507628,transformer,Service Delay,1.0,Service Delay,10,Saturday,December,2025
1335,1335,My bill amount doubled this month without any explanation.,Billing Issue,Billing,In Progress,CUST6703,2025-06-18 14:49:00,,2026-07-23 20:15:32,bill amount doubled month without explanation,,Neutral,0.0,Negative,-0.9965940117836,Negative,-0.9965940117836,transformer,Billing Issue,1.0,Billing Issue,14,Wednesday,June,2025
1336,1336,My bill amount doubled this month without any explanation.,Billing Issue,Billing,Resolved,CUST5947,2025-12-19 08:00:00,2025-12-22 23:49:20,2026-07-23 20:15:32,bill amount doubled month without explanation,87.82222222222222,Neutral,0.0,Negative,-0.9965940117836,Negative,-0.9965940117836,transformer,Billing Issue,1.0,Billing Issue,8,Friday,December,2025
1337,1337,There is clear favoritism and under-the-table dealing happening.,Corruption/Bribery,Administration,Resolved,CUST7783,2025-10-04 12:44:00,2025-10-08 11:34:12,2026-07-23 20:15:32,clear favoritism table dealing happening,94.83666666666667,Positive,0.5106,Positive,0.993443727493286,Positive,0.993443727493286,transformer,Corruption/Bribery,1.0,Corruption/Bribery,12,Saturday,October,2025
1338,1338,The response time for service requests is unacceptably slow.,,Operations,Closed,CUST3880,2025-10-14 11:33:00,2025-10-21 16:23:45,2026-07-23 20:15:32,response time service requests unacceptably slow,172.84583333333333,Neutral,0.0,Negative,-0.9997486472129822,Negative,-0.9997486472129822,transformer,Service Delay,0.9165667394063344,Service Delay,11,Tuesday,October,2025
1339,1339,The employee refused to help and was arguing instead of assisting.,Staff Behavior,Customer Support,Resolved,CUST8167,2025-03-20 14:10:00,2025-03-25 22:34:01,2026-07-23 20:15:32,employee refused help arguing instead assisting,128.40027777777777,Negative,-0.3612,Negative,-0.9993220567703248,Negative,-0.9993220567703248,transformer,Staff Behavior,1.0,Staff Behavior,14,Thursday,March,2025
1340,1340,The new infrastructure upgrade has improved things significantly.,Infrastructure,Maintenance,Closed,CUST2700,2025-12-28 09:06:00,2026-01-04 03:52:30,2026-07-23 20:15:32,new infrastructure upgrade improved things significantly,162.775,Positive,0.4767,Positive,0.9997418522834778,Positive,0.9997418522834778,transformer,Infrastructure,1.0,Infrastructure,9,Sunday,December,2025
1341,1341,I was overcharged on my last bill and no one is responding.,Billing Issue,Billing,Resolved,CUST9924,2025-08-14 12:06:00,2025-08-16 10:03:56,2026-07-23 20:15:32,overcharged last bill one responding,45.965555555555554,Negative,-0.296,Negative,-0.99962055683136,Negative,-0.99962055683136,transformer,Billing Issue,1.0,Billing Issue,12,Thursday,August,2025
1342,1342,Why is the late fee applied when I paid on time?,Billing Issue,Billing,Closed,CUST4471,2025-07-26 13:02:00,2025-07-28 17:54:18,2026-07-23 20:15:32,late fee applied paid time,52.87166666666667,Neutral,0.0,Negative,-0.9993433356285096,Negative,-0.9993433356285096,transformer,Billing Issue,1.0,Billing Issue,13,Saturday,July,2025
1343,1343,I have been waiting since last month for this issue to be fixed.,Service Delay,Operations,Closed,CUST6744,2025-07-04 13:12:00,2025-07-10 11:38:57,2026-07-23 20:15:32,waiting since last month issue fixed,142.44916666666666,Neutral,0.0,Negative,-0.9983676075935364,Negative,-0.9983676075935364,transformer,Service Delay,1.0,Service Delay,13,Friday,July,2025
1344,1344,"Great job by the support team, issue resolved within a day.",Appreciation,Customer Support,Closed,CUST1124,2025-06-27 17:41:00,2025-06-28 20:38:26,2026-07-23 20:15:32,great job support team issue resolved within day,26.95722222222222,Positive,0.8176,Positive,0.9994268417358398,Positive,0.9994268417358398,transformer,Appreciation,1.0,Appreciation,17,Friday,June,2025
1345,1345,"Excellent service today, very satisfied with the response.",,Customer Support,Closed,CUST7794,2025-07-09 08:56:00,2025-07-10 05:10:24,2026-07-23 20:15:32,excellent service today satisfied response,20.24,Positive,0.7778,Positive,0.9998507499694824,Positive,0.9998507499694824,transformer,Appreciation,0.8829288637486457,Appreciation,8,Wednesday,July,2025
1346,1346,The road near the facility is damaged and causing accidents.,,Maintenance,Open,CUST7134,2025-11-14 16:02:00,,2026-07-23 20:15:32,road near facility damaged causing accidents,,Negative,-0.6369,Negative,-0.9993550181388856,Negative,-0.9993550181388856,transformer,Infrastructure,0.900813556154854,Infrastructure,16,Friday,November,2025
1347,1347,There is clear favoritism and under-the-table dealing happening.,Corruption/Bribery,Administration,In Progress,CUST8045,2025-10-20 10:20:00,,2026-07-23 20:15:32,clear favoritism table dealing happening,,Positive,0.5106,Positive,0.993443727493286,Positive,0.993443727493286,transformer,Corruption/Bribery,1.0,Corruption/Bribery,10,Monday,October,2025
1348,1348,I have been waiting since last month for this issue to be fixed.,Service Delay,Operations,Closed,CUST8030,2025-04-21 17:25:00,2025-04-27 11:31:02,2026-07-23 20:15:32,waiting since last month issue fixed,138.10055555555556,Neutral,0.0,Negative,-0.9983676075935364,Negative,-0.9983676075935364,transformer,Service Delay,1.0,Service Delay,17,Monday,April,2025
